age,annual_income,employment_length,credit_score,dti_ratio,utilization,num_derogatory,num_credit_lines,home_ownership,loan_amount,loan_purpose,default_flag
67,52044,2,788,0.41,0.3413,0,24,own,11800,medical,0
45,32971,4,662,0.3536,0.2118,0,12,mortgage,6800,education,0
45,20000,0,563,0.4187,0.4134,0,22,rent,5000,medical,1
42,56886,11,783,0.2713,0.1245,0,12,rent,18300,education,0
33,42479,7,736,0.3525,0.207,0,9,own,15700,home_improvement,0
39,23121,17,765,0.3388,0.2663,0,2,rent,5600,medical,0
62,43614,1,819,0.2879,0.0902,0,18,rent,11400,medical,0
69,49100,8,755,0.2507,0.0755,0,11,rent,2700,business,0
25,20000,3,643,0.3451,0.3049,0,7,rent,1100,home_improvement,0
45,28756,0,625,0.2198,0.473,0,13,rent,4100,education,1
62,34263,4,676,0.3746,0.3744,0,11,rent,12500,business,1
63,50126,13,800,0.4565,0.0,0,12,mortgage,3700,education,0
30,48271,4,738,0.2604,0.0181,0,17,own,14700,education,0
57,71458,0,650,0.2057,0.1401,0,17,rent,20100,personal,0
27,33011,5,688,0.281,0.2301,0,12,rent,4700,medical,0
56,49313,8,761,0.4022,0.0876,0,9,own,6800,personal,0
67,39963,3,673,0.2297,0.3891,0,11,rent,1700,business,0
22,22527,0,761,0.4868,0.3376,0,6,mortgage,1100,personal,0
34,26992,12,556,0.3295,0.2906,0,15,rent,1300,personal,0
56,31269,9,642,0.2675,0.3825,0,14,rent,11000,home_improvement,0
61,39541,3,779,0.3158,0.0069,0,22,rent,14800,business,0
52,45400,1,694,0.4152,0.1548,0,18,mortgage,11800,education,0
43,25074,2,676,0.4474,0.4352,0,10,own,8200,home_improvement,0
27,29382,0,593,0.2987,0.269,0,13,own,10100,personal,0
41,57530,7,775,0.2065,0.1266,0,13,rent,6700,home_improvement,0
56,59921,2,666,0.3275,0.2963,0,22,rent,6200,business,0
55,41312,28,714,0.2661,0.2141,0,6,mortgage,15500,education,1
37,35334,8,651,0.3364,0.3022,0,10,mortgage,8700,medical,0
56,36297,9,702,0.412,0.0576,0,12,rent,7200,medical,0
36,64689,3,625,0.2591,0.4434,0,16,own,11100,personal,0
38,35313,0,677,0.2945,0.2242,0,6,mortgage,5400,home_improvement,0
23,30186,1,601,0.3169,0.4523,0,16,own,3200,education,0
63,48076,2,741,0.329,0.1856,0,19,rent,12200,business,0
35,40338,12,682,0.3107,0.3785,0,4,mortgage,4400,debt_consolidation,0
23,46905,1,559,0.1462,0.5208,0,20,rent,5600,education,0
28,44243,6,597,0.3365,0.1574,0,8,rent,4500,education,1
50,25884,0,794,0.217,0.1488,0,10,mortgage,3400,personal,0
38,40719,8,693,0.3387,0.1769,0,16,rent,6400,debt_consolidation,0
55,20000,6,713,0.3052,0.3393,0,10,rent,3500,business,0
30,64399,3,690,0.4227,0.2027,0,13,rent,17800,home_improvement,0
38,44320,16,725,0.3747,0.0792,0,3,rent,11400,home_improvement,0
35,54428,0,673,0.1019,0.3488,0,5,own,4400,debt_consolidation,0
35,24773,12,788,0.3591,0.0,0,10,rent,9000,personal,0
52,75640,7,676,0.1561,0.2625,0,11,rent,11800,business,0
63,26643,1,669,0.499,0.3443,0,12,rent,5000,home_improvement,1
69,38078,14,738,0.1129,0.1365,0,10,rent,1000,medical,1
57,57756,20,685,0.2594,0.1918,0,11,mortgage,17000,business,0
35,41958,0,672,0.3474,0.2236,0,10,rent,2600,debt_consolidation,0
38,20000,4,650,0.2846,0.1559,0,12,rent,2800,home_improvement,0
50,69221,14,814,0.319,0.1217,0,11,rent,22700,medical,1
46,33638,24,686,0.4821,0.2205,0,14,rent,2200,personal,0
48,63981,10,755,0.3048,0.1052,0,21,own,21500,personal,0
23,42668,1,590,0.267,0.3026,0,10,mortgage,2700,education,0
60,36847,12,748,0.4362,0.1327,0,14,rent,1400,home_improvement,0
53,44154,4,762,0.2504,0.1553,0,12,own,7200,education,0
25,21434,2,691,0.3535,0.2209,0,3,rent,5100,education,0
66,56334,3,813,0.5,0.0663,0,7,own,8400,education,0
61,29601,7,753,0.1477,0.1569,0,24,rent,4400,debt_consolidation,0
39,26435,17,789,0.3302,0.234,0,20,rent,9700,education,0
51,104045,5,545,0.3171,0.5051,0,20,rent,29400,business,1
42,57394,2,648,0.3275,0.3196,0,5,mortgage,18600,home_improvement,1
32,54852,4,683,0.3355,0.1677,0,13,mortgage,14200,medical,0
27,36823,5,660,0.3302,0.1849,0,1,rent,14400,home_improvement,1
54,39397,8,691,0.3325,0.2363,0,16,mortgage,11600,business,1
38,25822,12,767,0.2365,0.2414,0,20,rent,3900,home_improvement,0
33,22996,10,661,0.3165,0.3784,0,7,rent,5900,education,0
42,48247,2,641,0.2593,0.3337,0,11,rent,12900,home_improvement,1
24,39426,2,745,0.2773,0.1166,0,12,mortgage,10400,personal,0
49,54159,6,746,0.5,0.0171,0,17,mortgage,15200,education,1
48,48281,1,674,0.2741,0.3511,0,16,rent,8100,home_improvement,0
25,63783,2,680,0.4325,0.1421,0,5,rent,16300,personal,0
70,56000,8,638,0.363,0.2766,0,17,own,12400,personal,0
29,20000,7,672,0.378,0.3788,0,5,rent,800,personal,0
35,48557,1,667,0.3301,0.2359,0,15,mortgage,17900,home_improvement,0
22,52510,0,716,0.2297,0.2213,0,6,rent,2100,debt_consolidation,0
23,46533,1,754,0.2289,0.0717,0,17,rent,16300,business,0
65,48971,5,687,0.5,0.2,0,17,rent,2100,personal,0
66,72399,9,750,0.2965,0.3194,0,15,rent,4400,personal,0
56,59606,3,719,0.3612,0.0,0,19,mortgage,9600,personal,0
50,51962,6,819,0.4349,0.1216,0,8,rent,1600,education,0
45,37893,7,593,0.4192,0.431,0,7,rent,11100,education,0
60,47446,31,763,0.3759,0.1975,0,11,mortgage,4100,medical,0
23,32267,1,634,0.2472,0.2257,0,1,rent,1400,personal,0
60,59223,0,757,0.4411,0.1418,0,19,rent,14600,personal,0
68,69495,4,773,0.4025,0.1472,0,11,rent,23400,personal,0
27,37328,5,616,0.3361,0.3322,0,7,mortgage,5500,personal,1
29,30731,7,604,0.3335,0.4994,0,4,rent,4300,education,0
35,40374,3,725,0.32,0.1654,0,13,rent,3100,debt_consolidation,0
62,44298,14,763,0.2346,0.2866,0,11,rent,12600,home_improvement,0
30,33035,1,700,0.0634,0.1877,0,10,rent,4300,medical,0
69,24396,4,788,0.2272,0.0058,0,11,rent,6000,personal,0
22,63566,0,681,0.3947,0.1783,0,10,own,23500,medical,1
49,56632,2,683,0.3832,0.1659,0,21,mortgage,800,debt_consolidation,0
22,32165,0,649,0.3214,0.2516,0,11,mortgage,7200,medical,0
47,41349,8,801,0.2064,0.187,0,11,rent,14100,medical,0
46,72480,6,826,0.3127,0.1922,0,6,own,3500,medical,0
38,57123,1,702,0.3741,0.3157,0,13,mortgage,10000,education,0
52,22716,7,677,0.2884,0.5557,0,6,rent,7300,business,0
29,39150,6,670,0.1172,0.0899,0,13,own,10500,personal,0
37,33447,2,594,0.359,0.5186,0,15,rent,9600,debt_consolidation,0
42,45513,12,683,0.2809,0.177,0,6,mortgage,11600,education,0
59,40887,5,790,0.3085,0.0,0,12,rent,16100,business,0
54,62367,0,749,0.3562,0.1801,0,14,own,22000,medical,0
52,49754,7,766,0.3721,0.2302,0,14,rent,8800,debt_consolidation,0
50,44467,2,578,0.2762,0.4609,0,15,mortgage,8600,business,0
26,26981,4,665,0.3665,0.3737,0,19,own,1300,business,0
58,45755,3,757,0.2483,0.1053,0,13,own,9200,education,0
40,52302,18,722,0.2744,0.2645,0,11,own,16900,medical,0
26,33867,2,560,0.3796,0.3899,0,11,rent,12300,education,1
70,66150,1,813,0.3226,0.3192,0,8,own,8000,debt_consolidation,0
30,39039,1,743,0.3273,0.1815,0,15,rent,14600,education,1
36,30277,5,766,0.2335,0.175,0,7,own,7100,education,0
57,52573,1,715,0.4793,0.2033,0,12,mortgage,14000,home_improvement,0
32,36739,6,606,0.4576,0.3394,0,2,rent,7700,education,1
50,20000,2,622,0.3553,0.3388,0,16,rent,4900,medical,1
64,39269,7,799,0.3251,0.0199,0,17,rent,6500,business,0
44,64805,0,799,0.4375,0.1586,0,15,own,11100,education,0
40,52900,7,726,0.487,0.4178,0,6,mortgage,15100,business,0
61,30911,1,786,0.1965,0.1955,0,12,rent,4500,debt_consolidation,0
48,61400,3,528,0.2496,0.3338,0,18,rent,21200,personal,0
29,56791,5,683,0.3536,0.0466,0,6,mortgage,14600,education,0
38,20000,12,695,0.3551,0.223,0,11,rent,1900,home_improvement,1
39,23745,6,657,0.3222,0.3934,0,18,rent,5600,home_improvement,0
47,25266,3,696,0.3037,0.1487,0,13,own,1800,medical,0
23,20000,1,740,0.4066,0.3183,0,6,rent,6600,debt_consolidation,0
52,62672,16,723,0.3181,0.2618,0,9,mortgage,18800,medical,1
47,21572,8,774,0.3234,0.0,0,10,rent,700,business,0
51,31393,0,700,0.4113,0.1519,0,18,rent,3700,personal,0
46,44728,1,681,0.2411,0.1488,0,8,mortgage,7800,debt_consolidation,0
59,59656,2,672,0.3405,0.4942,0,15,rent,19800,business,1
27,63504,2,768,0.2803,0.2019,0,19,mortgage,10400,personal,0
62,40114,6,797,0.216,0.1523,0,8,rent,15500,personal,0
63,35663,15,634,0.4471,0.1717,0,14,rent,9900,debt_consolidation,0
58,30827,35,664,0.3346,0.3248,0,8,rent,11800,home_improvement,0
29,20000,1,744,0.2662,0.2377,0,15,rent,1100,education,0
59,51905,15,708,0.2739,0.1931,0,10,own,17600,debt_consolidation,0
25,62873,3,662,0.3403,0.1679,0,11,rent,22800,personal,1
46,73092,4,698,0.2951,0.0485,0,13,mortgage,5400,medical,0
31,68631,9,757,0.4485,0.1685,0,15,mortgage,9300,business,0
64,54474,4,796,0.3778,0.3735,0,11,rent,7600,education,0
35,40685,13,804,0.3919,0.0345,0,8,own,3700,business,0
27,25978,3,701,0.3099,0.2441,0,12,rent,4400,business,0
64,32153,1,759,0.3391,0.2991,0,11,mortgage,2300,education,0
66,22364,8,671,0.2741,0.4008,0,19,rent,6000,debt_consolidation,1
46,72463,7,703,0.2473,0.0,0,15,own,27100,debt_consolidation,0
24,39116,2,643,0.353,0.0943,0,11,rent,5000,home_improvement,0
62,42781,0,644,0.4241,0.54,0,7,own,17000,education,1
68,45474,5,812,0.3007,0.5225,0,21,own,1500,education,0
63,62377,3,741,0.349,0.0,0,21,own,4800,home_improvement,0
41,65564,8,621,0.2883,0.4336,0,8,own,4600,business,0
36,51475,14,808,0.3344,0.1968,0,7,own,17600,home_improvement,0
36,43004,3,716,0.3815,0.249,0,4,mortgage,7400,home_improvement,0
41,91140,19,843,0.2276,0.1666,0,14,mortgage,2200,business,0
48,48760,0,667,0.305,0.1351,0,14,rent,3400,medical,0
68,30066,13,697,0.2738,0.1784,0,24,rent,6800,debt_consolidation,0
61,57092,9,802,0.3376,0.0829,0,12,rent,17900,home_improvement,0
54,20000,14,719,0.2909,0.3004,0,7,rent,700,medical,0
59,92239,4,822,0.3209,0.2824,0,14,mortgage,5800,personal,0
70,22841,20,850,0.3594,0.04,0,14,rent,900,home_improvement,0
26,22825,0,635,0.3025,0.1471,0,11,rent,5000,home_improvement,0
43,51291,21,724,0.368,0.11,0,14,rent,7400,business,0
45,23081,12,701,0.3494,0.0253,0,8,rent,8100,debt_consolidation,1
46,44790,7,717,0.3115,0.3423,0,12,own,10900,home_improvement,0
34,48583,0,594,0.3429,0.1321,0,1,mortgage,4900,debt_consolidation,0
40,26572,18,677,0.2557,0.2612,0,13,rent,8700,debt_consolidation,1
56,67459,4,750,0.3114,0.1355,0,10,mortgage,14100,medical,0
61,50103,4,704,0.379,0.4704,0,11,mortgage,2100,debt_consolidation,0
49,21238,13,717,0.4189,0.6228,0,14,rent,1300,business,0
66,34339,22,701,0.2467,0.1668,0,16,rent,4900,business,1
41,49721,7,615,0.3186,0.184,0,13,mortgage,18200,education,0
39,69981,17,729,0.2561,0.1974,0,12,own,5600,medical,0
66,56485,16,676,0.2811,0.4688,0,9,own,14000,business,0
31,53594,9,675,0.3827,0.3897,0,13,own,14300,personal,0
57,34081,9,835,0.3169,0.1156,0,22,rent,1200,education,0
41,20000,3,598,0.3161,0.4431,0,9,rent,5500,home_improvement,0
25,23873,3,704,0.3158,0.3128,0,17,rent,5900,education,0
66,20000,8,759,0.3668,0.2808,0,17,rent,7300,medical,0
40,48760,12,660,0.3198,0.4003,0,10,mortgage,1800,medical,0
53,86897,1,775,0.2918,0.1346,0,18,mortgage,13500,medical,0
66,73576,15,732,0.2363,0.4519,0,13,rent,16700,home_improvement,0
68,29496,5,668,0.3475,0.3955,0,23,rent,5300,business,0
23,45817,1,719,0.3254,0.2102,0,12,rent,5500,business,1
66,54373,8,789,0.2227,0.1612,0,20,rent,10000,home_improvement,0
61,30175,0,722,0.3238,0.0502,0,7,rent,9900,education,0
49,24821,0,666,0.3159,0.4996,0,20,rent,8200,business,1
32,37058,3,759,0.247,0.0936,0,7,own,10700,education,0
27,27572,3,683,0.4306,0.193,0,20,rent,10300,business,1
31,61853,3,572,0.342,0.6213,0,12,rent,22200,debt_consolidation,1
70,66777,10,674,0.3628,0.3829,0,9,own,4600,home_improvement,0
69,59698,4,796,0.3149,0.2993,0,9,mortgage,21000,personal,0
35,37269,3,702,0.3234,0.3416,0,16,own,9700,home_improvement,0
34,46333,12,636,0.2728,0.2143,0,14,mortgage,4200,home_improvement,0
53,51676,3,765,0.4129,0.0485,0,19,own,11200,education,0
26,45123,1,635,0.288,0.3827,0,8,own,700,home_improvement,0
70,68083,2,778,0.3454,0.2764,0,16,rent,17500,home_improvement,0
62,24805,2,670,0.3738,0.2783,0,13,mortgage,4000,medical,0
27,49313,3,628,0.2873,0.2212,0,4,rent,13500,home_improvement,0
59,48320,0,708,0.3933,0.2438,0,21,mortgage,8500,home_improvement,0
67,58307,42,816,0.3212,0.2518,0,17,rent,9700,medical,0
46,52972,13,807,0.2042,0.241,0,12,rent,5800,debt_consolidation,0
50,49977,3,753,0.2744,0.125,0,15,rent,15900,debt_consolidation,0
24,31126,2,662,0.2921,0.3271,0,13,rent,10900,business,0
47,45002,1,703,0.3345,0.3418,0,13,own,5300,medical,0
35,70790,7,715,0.2425,0.3897,0,12,mortgage,17000,personal,0
47,68894,1,659,0.4484,0.3408,0,13,rent,9300,medical,1
48,26414,10,703,0.3108,0.1886,0,1,rent,3900,home_improvement,0
64,30031,0,770,0.3572,0.0733,0,16,own,9900,home_improvement,1
60,43904,9,724,0.2502,0.1423,0,3,rent,600,business,0
39,35575,7,743,0.5,0.0805,0,16,mortgage,10500,personal,0
68,58871,4,711,0.1945,0.3512,0,16,rent,2100,debt_consolidation,0
68,64370,39,787,0.3814,0.4751,0,10,rent,23200,personal,0
22,25671,0,714,0.3572,0.1375,0,7,rent,6100,business,0
58,48717,1,745,0.3009,0.0428,0,13,own,4600,business,0
32,54613,0,766,0.3673,0.2024,0,14,mortgage,8400,personal,1
70,70217,3,647,0.3255,0.3192,0,19,mortgage,10000,business,0
51,47007,5,734,0.2782,0.1372,0,12,rent,15500,debt_consolidation,0
28,20000,6,593,0.3847,0.3069,0,13,rent,800,personal,0
41,55829,1,675,0.4649,0.1929,0,7,own,13800,home_improvement,0
27,60157,2,684,0.3945,0.2792,0,9,rent,16300,business,0
31,48005,0,676,0.3033,0.2954,0,14,mortgage,17600,medical,0
35,71148,12,643,0.2101,0.4342,0,13,own,16900,business,0
42,56435,13,683,0.2171,0.3545,0,21,mortgage,21700,personal,0
60,47494,34,850,0.2907,0.0603,0,10,rent,16700,debt_consolidation,0
26,46293,2,664,0.412,0.3652,0,5,rent,3200,personal,0
60,35533,11,720,0.3718,0.1761,0,13,rent,11900,education,0
40,42340,3,660,0.2901,0.1656,0,8,rent,10600,medical,1
55,45575,3,673,0.358,0.464,0,8,rent,1900,personal,0
42,28267,6,818,0.3907,0.0761,0,23,rent,4400,debt_consolidation,0
69,79861,4,617,0.2302,0.362,0,14,rent,30000,education,0
34,35054,1,691,0.2138,0.3765,0,10,mortgage,4800,home_improvement,0
50,39031,0,624,0.1737,0.5416,0,17,rent,5600,medical,0
44,59138,5,692,0.3683,0.4011,0,10,mortgage,12500,education,0
29,40706,7,658,0.2811,0.374,0,10,mortgage,12100,business,0
47,56751,1,612,0.294,0.1901,0,12,mortgage,13400,personal,0
46,20000,7,734,0.3176,0.0,0,11,own,3000,business,0
60,71120,2,707,0.4117,0.1685,0,1,own,3200,debt_consolidation,0
48,57336,1,686,0.3641,0.2802,0,17,rent,2500,home_improvement,0
53,44885,7,743,0.3586,0.0889,0,14,own,11000,medical,0
70,43905,2,730,0.3624,0.2681,0,19,rent,1500,medical,0
69,44928,4,709,0.2796,0.311,0,16,mortgage,17700,business,1
53,64229,12,681,0.1968,0.2406,0,16,own,800,education,0
31,20000,4,632,0.361,0.4424,0,11,own,600,education,0
44,54702,0,666,0.5,0.3851,0,10,own,20700,education,0
48,35063,7,764,0.3061,0.1463,0,2,rent,14000,business,1
52,46619,20,734,0.2328,0.4325,0,10,rent,7900,debt_consolidation,0
39,28402,8,634,0.309,0.3721,0,8,rent,3300,home_improvement,0
58,68037,4,784,0.2433,0.1793,0,17,rent,9900,personal,0
55,53228,3,706,0.3308,0.5134,0,10,rent,2200,personal,0
37,59844,5,687,0.3727,0.1066,0,18,own,13200,education,0
27,36146,0,702,0.4726,0.1784,0,15,mortgage,9900,personal,0
38,34454,0,747,0.359,0.1414,0,16,rent,4300,medical,1
27,51008,5,745,0.2015,0.2163,0,9,rent,3800,personal,0
55,70645,4,721,0.3371,0.1502,0,10,own,3100,personal,0
67,20000,3,760,0.2789,0.1724,0,17,rent,3200,personal,0
23,43461,1,659,0.3895,0.4549,0,5,mortgage,8100,debt_consolidation,1
30,38236,8,776,0.3304,0.2132,0,5,rent,9800,home_improvement,0
28,35795,4,694,0.2457,0.2979,0,7,mortgage,4100,education,0
54,26688,4,697,0.2754,0.3889,0,11,mortgage,3400,business,1
49,70814,20,767,0.2482,0.2488,0,9,mortgage,1800,education,0
34,46113,3,703,0.3218,0.2251,0,14,own,3500,personal,0
41,35267,5,809,0.4742,0.1379,0,4,rent,3200,business,0
59,56732,5,662,0.2654,0.1915,0,5,mortgage,14600,debt_consolidation,0
35,29967,13,734,0.1441,0.1259,0,15,rent,5000,personal,0
58,51612,6,666,0.3814,0.047,0,14,mortgage,5500,business,0
24,55834,2,594,0.4382,0.1921,0,4,mortgage,21100,education,1
47,25285,22,649,0.214,0.2363,0,10,rent,3000,personal,0
44,45632,18,756,0.3081,0.2964,0,16,mortgage,10100,debt_consolidation,0
50,44076,3,663,0.3524,0.1651,0,19,own,17000,personal,0
25,49418,1,554,0.4036,0.4695,0,19,rent,15300,education,1
36,31065,5,667,0.3395,0.3498,0,8,rent,600,personal,0
32,30555,7,687,0.2568,0.2885,0,11,rent,6500,medical,1
27,20000,2,774,0.2288,0.0334,0,6,mortgage,3700,personal,0
54,20000,2,680,0.5,0.1672,0,12,rent,5800,business,0
26,28176,4,736,0.3076,0.171,0,5,rent,2800,debt_consolidation,0
44,30897,2,603,0.2731,0.3049,0,16,mortgage,6800,personal,0
70,45977,0,754,0.3728,0.1388,0,19,mortgage,3000,debt_consolidation,0
58,30748,17,737,0.4504,0.0968,0,17,rent,2200,debt_consolidation,0
43,34618,9,664,0.2934,0.3536,0,1,rent,13700,debt_consolidation,1
28,58870,6,673,0.339,0.2967,0,10,rent,12000,business,0
70,58914,3,733,0.3385,0.453,0,12,rent,20600,home_improvement,1
49,53573,4,686,0.1926,0.2572,0,14,mortgage,14200,business,0
26,61041,4,575,0.2376,0.0479,0,17,own,4800,personal,0
68,42825,3,716,0.4098,0.1598,0,17,mortgage,4600,personal,0
48,33606,13,821,0.4805,0.0694,0,23,rent,5400,home_improvement,0
56,44506,2,782,0.2853,0.0345,0,14,mortgage,11300,personal,0
61,49372,0,745,0.3411,0.3104,0,17,rent,10500,personal,1
27,30602,5,597,0.5,0.388,0,4,rent,2900,home_improvement,1
66,29901,3,737,0.3125,0.0,0,15,mortgage,11900,education,1
53,56431,2,757,0.1779,0.1619,0,15,mortgage,21500,medical,0
67,46750,9,850,0.4453,0.2054,0,26,mortgage,6200,personal,0
49,68490,10,647,0.2993,0.1934,0,10,rent,700,personal,0
35,26475,1,621,0.3661,0.0849,0,16,rent,2100,medical,0
27,28151,0,615,0.4659,0.3046,0,8,rent,5900,personal,0
43,31975,3,664,0.3092,0.1077,0,5,mortgage,3900,medical,0
56,65006,5,709,0.3929,0.2629,0,17,mortgage,22900,business,0
64,55116,3,698,0.4552,0.2952,0,16,mortgage,16200,business,0
35,46790,10,749,0.2383,0.1063,0,16,rent,2600,medical,0
52,40632,10,622,0.2734,0.5324,0,3,rent,7800,debt_consolidation,0
66,42098,17,737,0.3634,0.2036,0,13,rent,10700,home_improvement,0
50,50862,14,763,0.3066,0.1943,0,21,mortgage,6100,education,0
49,43321,4,635,0.2237,0.2978,0,22,rent,12100,medical,1
62,41873,3,717,0.3354,0.0644,0,22,rent,7600,business,0
57,20000,1,623,0.3034,0.3688,0,14,rent,7500,medical,1
62,52672,5,760,0.2497,0.1862,0,18,own,19400,home_improvement,0
39,58869,5,696,0.216,0.3311,0,9,mortgage,23200,medical,0
69,26390,1,695,0.1975,0.2898,0,10,mortgage,3000,personal,0
58,39378,3,689,0.2459,0.421,0,11,own,8500,home_improvement,0
29,21752,7,692,0.3278,0.2894,0,16,mortgage,7100,debt_consolidation,0
28,46662,5,685,0.3777,0.1447,0,9,mortgage,18300,medical,1
26,35715,1,658,0.3733,0.3968,0,11,mortgage,700,debt_consolidation,0
34,49162,6,794,0.3859,0.2973,0,7,rent,900,medical,0
53,66982,14,763,0.4484,0.083,0,6,mortgage,13800,home_improvement,0
54,38740,13,805,0.4513,0.0895,0,14,rent,1100,debt_consolidation,1
36,37215,6,722,0.2428,0.2387,0,19,own,1400,home_improvement,0
36,49145,9,701,0.3731,0.1632,0,14,rent,16600,debt_consolidation,0
35,29676,2,634,0.4031,0.4413,0,15,mortgage,10900,medical,1
37,42897,4,692,0.3712,0.2569,0,20,rent,5600,education,1
55,20000,11,663,0.3618,0.3001,0,16,rent,700,home_improvement,0
52,56893,2,764,0.3417,0.251,0,23,mortgage,21500,medical,0
42,49197,14,665,0.4015,0.2671,0,13,rent,6300,home_improvement,0
46,71097,24,776,0.3378,0.1643,0,7,own,6700,medical,0
26,32944,4,717,0.4013,0.3087,0,7,mortgage,5900,home_improvement,0
29,59826,7,714,0.1671,0.2578,0,1,rent,20300,debt_consolidation,0
40,56542,12,648,0.2531,0.0,0,17,rent,1400,business,0
36,62146,2,662,0.3258,0.21,0,19,rent,23800,debt_consolidation,1
68,55189,1,801,0.2844,0.0957,0,9,own,15500,debt_consolidation,0
27,20000,5,699,0.4015,0.4035,0,8,rent,6900,business,0
57,49771,4,686,0.4354,0.4025,0,6,rent,3800,medical,0
61,54934,13,596,0.3657,0.4951,0,16,own,17100,education,0
50,41494,0,642,0.2801,0.1389,0,19,rent,3400,home_improvement,1
65,54462,26,742,0.4679,0.0955,0,11,rent,3900,home_improvement,0
50,57032,5,742,0.2561,0.3616,0,15,rent,8300,debt_consolidation,1
47,49752,12,700,0.2698,0.2634,0,12,rent,14300,medical,0
62,51673,9,641,0.2723,0.2202,0,12,mortgage,9200,home_improvement,0
58,20000,3,704,0.4283,0.2643,0,16,mortgage,2700,personal,0
40,37780,18,691,0.4889,0.2839,0,3,rent,5200,medical,0
26,62966,4,642,0.3432,0.0569,0,10,mortgage,8800,personal,0
35,29663,13,681,0.4048,0.1073,0,10,rent,6100,medical,0
47,54256,2,689,0.2833,0.2902,0,12,own,12000,personal,0
28,72522,6,670,0.1442,0.4803,0,12,mortgage,19400,debt_consolidation,0
35,34958,2,528,0.3422,0.2916,0,15,rent,13300,business,1
54,41470,0,744,0.3447,0.4561,0,9,mortgage,4100,debt_consolidation,0
36,75492,14,745,0.412,0.2003,0,9,own,22600,education,0
52,21008,8,685,0.3659,0.0863,0,12,rent,7900,personal,1
27,31144,1,657,0.2579,0.0757,0,12,own,2500,medical,0
52,70415,0,718,0.0192,0.2081,0,11,mortgage,20400,education,0
64,33486,1,664,0.3255,0.3759,0,22,rent,7700,medical,0
29,40843,6,708,0.3024,0.3916,0,19,rent,3500,education,0
41,51067,0,650,0.2291,0.3869,0,13,mortgage,16200,education,0
56,63902,1,654,0.2222,0.408,0,4,rent,4100,education,0
49,57566,12,737,0.2591,0.0379,0,15,mortgage,12700,home_improvement,0
46,68256,2,800,0.2486,0.0732,0,8,mortgage,12300,personal,0
41,25822,10,839,0.419,0.3427,0,15,rent,4200,personal,0
42,47091,10,669,0.3505,0.0844,0,14,rent,16800,personal,1
67,21200,9,771,0.3469,0.0,0,6,rent,2900,personal,0
63,59266,8,759,0.4314,0.1819,0,7,mortgage,22900,medical,0
